exchange,symbol,isin,series,date,close,prev_close,volume,value,trades,sma20,sma50,sma200,avg_vol20,volume_ratio20,high20,high50,high60,low20,low50,low60,high252,low252,dist_52w_high_pct,dist_52w_low_pct,roc20_pct,roc50_pct,rsi14,atr14_pct,range_pct,close_vs_sma20_pct,close_vs_sma50_pct,close_vs_sma200_pct,sma20_slope20_pct,sma50_slope20_pct
NSE,EUROTEXIND,INE022C01012,BE,2026-09-21,11.7,11.74,3381,37902.66,19,13.367,13.8128,,949.9,3.5593,14,18.89,23.8,11.16,11.16,11.16,23.8,11.16,-50.8403,4.8387,-14.2857,-37.766,0,2.3138,10.3943,-12.471,-15.296,,0.8754,
BSE,EVANS,INE06TD01010,M,2026-09-21,84,82.25,8000,672310,6,76.2055,70.619,,7450,1.0738,84.07,84.07,,69.83,62.01,,84.07,62.01,-0.0833,35.462,21.7391,25.6921,67.5952,3.5281,0.0833,10.2283,18.9482,,14.6672,
BSE,EVEREADY,INE128A01029,B,2026-09-21,321.85,331.15,15085,4899261,555,337.1875,346.181,,8651.2,1.7437,368.6,370.1,378.55,315.15,315.15,315.15,379.05,315.15,-15.0904,2.126,-7.6736,-10.9312,46.2518,4.3088,4.0874,-4.5487,-7.0284,,-4.3921,-2.6682
NSE,EVEREADY,INE128A01029,EQ,2026-09-21,321.85,331,218147,70682913.5,5611,337.175,346.365,,160685.6,1.3576,369.4,370,378.4,315,315,315,379.2,315,-15.1239,2.1746,-7.7662,-10.9066,46.2089,4.6417,5.8906,-4.5451,-7.0778,,-4.4816,-2.6709
BSE,EVERESTIND,INE295A01018,T,2026-09-21,414.2,413,505,209373,20,422.46,456.972,,508.5,0.9931,449,558,558,382.55,382.55,382.55,558,322,-25.7706,28.6335,-5.778,-15.4521,40.0768,3.7637,4.3462,-1.9552,-9.3599,,-9.8507,-1.2759
NSE,EVERESTIND,INE295A01018,BE,2026-09-21,420.8,412.5,7536,3164728.55,133,419.735,455.591,,7732.25,0.9746,444.95,564,564,390,390,390,564,320.55,-25.3901,31.2744,-3.153,-14.4455,43.2656,3.6656,3.1068,0.2537,-7.6365,,-10.3255,-1.5566
BSE,EVERESTO,INE334C01029,X,2026-09-21,247.15,251.05,1002,251227,36,271.2575,291.115,,1318.1,0.7602,305,344.9,344.9,244,244,244,344.9,230,-28.3415,7.4565,-17.0081,-19.2716,25.9025,5.5259,6.0359,-8.8873,-15.1023,,-9.4465,0.4825
BSE,EVERFIN,INE339D01034,X,2026-09-21,106.4,106.4,1,106,1,106.385,109.366,,437.8,0.0023,117.9,130,130,97,97,97,130,97,-18.1538,9.6907,-0.5607,-11.2964,50.9158,4.1454,0,0.0141,-2.712,,-1.221,
BSE,EVEXIA,INE313M01030,X,2026-09-21,1.85,1.78,15936688,29280287,1581,1.501,1.5084,,31358999.7,0.5082,1.86,1.86,1.86,1.24,1.24,1.24,1.95,1.24,-5.1282,49.1935,40.1515,14.9068,74.6835,4.9035,5.6818,23.2512,22.6465,,2.5974,-4.7847
BSE,EVOQ,INE0JVD01011,MT,2026-09-21,1.4,1.42,52000,72640,11,1.5795,1.7816,,47200,1.1017,1.77,2.31,2.58,1.37,1.37,1.37,3.25,1.37,-56.9231,2.1898,-21.7877,-37.7778,20.4545,4.1837,1.4493,-11.3644,-21.4189,,-12.783,-17.4497
BSE,EXATO,INE1E4401010,MT,2026-09-21,713,721,10000,7098475,20,732.7425,658.555,,17875,0.5594,785.95,785.95,785.95,669.7,510,348.1,785.95,348.1,-9.2818,104.8262,-4.8509,38.3257,45.6296,4.5287,3.5776,-2.6943,8.2673,,16.6216,26.5671
BSE,EXCELINDUS,INE369A01029,B,2026-09-21,955.3,951.9,118,112362,25,1008.435,997.863,,839.5,0.1406,1104.45,1149.45,1149.45,940.65,876,876,1149.45,876,-16.8907,9.0525,-12.4462,4.6388,20.104,2.8017,1.41,-5.2691,-4.2654,,-1.9631,3.9333
NSE,EXCELINDUS,INE369A01029,EQ,2026-09-21,953.5,958.2,5505,5250428.7,492,1008.1925,997.434,,10068.25,0.5468,1107.9,1148.55,1148.55,940,885.2,876,1148.55,876,-16.9823,8.847,-12.4426,4.5447,16.9225,3.0257,2.2677,-5.4248,-4.4047,,-1.999,3.9428
BSE,EXCELSOFT,INE606N01019,B,2026-09-21,81.79,78.17,106470,8611874,1161,73.757,75.668,,100472.55,1.0597,84.55,86.5,86.5,66.95,66.95,66.95,89,66.95,-8.1011,22.1658,15.1323,3.179,70.7437,5.0321,6.0665,10.8912,8.0906,,-4.1071,-2.5161
NSE,EXCELSOFT,INE606N01019,EQ,2026-09-21,81.83,78.08,941399,76393955.61,8503,73.743,75.6424,,1857971.65,0.5067,84.7,86.5,86.5,66.9,66.9,66.9,89.04,66.9,-8.0975,22.3169,15.4161,3.1774,71.0247,5.1823,5.7015,10.9665,8.1801,,-4.0866,-2.5297
BSE,EXHICON,INE0O8901016,M,2026-09-21,475.35,473.35,10500,4954237,34,479.3325,494.58,,21112.5,0.4973,514,576.95,576.95,456.3,454,414,576.95,414,-17.6098,14.8188,-3.8823,-8.5426,35.5537,3.1578,2.8195,-0.8308,-3.8881,,-2.6657,1.5315
BSE,EXICOM,INE777F01014,B,2026-09-21,162.1,163.7,127508,20774628,1358,167.78,163.212,,149488.75,0.853,188.95,188.95,188.95,154,140,140,188.95,129.65,-14.2101,25.0289,1.4393,-4.6751,46.7654,6.2043,5.0704,-3.3854,-0.6813,,6.6777,0.6363
NSE,EXICOM,INE777F01014,EQ,2026-09-21,161.61,163.68,1175635,191936644.42,13244,167.7365,163.1664,,1791290.7,0.6563,189.17,189.17,189.17,154.5,140,140,189.17,129.06,-14.5689,25.2208,1.0884,-4.9577,46.6493,6.4096,5.1446,-3.6525,-0.9539,,6.666,0.5959
BSE,EXIDEIND,INE302A01020,A,2026-09-21,434.5,436.2,88890,38539574,3295,428.915,443.419,,154946.15,0.5737,461.1,496,496,405.55,405.55,383.55,496,378,-12.3992,14.9471,-5.3789,2.3557,46.4953,2.7281,1.5215,1.3021,-2.0114,,-7.4123,2.7744
NSE,EXIDEIND,INE302A01020,EQ,2026-09-21,434.5,435.85,1810338,785899716.25,31806,428.985,443.539,,2296565.6,0.7883,461.45,496.4,496.4,405.1,405.1,383.45,496.4,377.7,-12.4698,15.0384,-5.4613,2.3798,46.6077,2.7577,1.5324,1.2856,-2.0379,,-7.4266,2.776
BSE,EXPLEOSOL,INE201K01015,B,2026-09-21,880.75,880.9,1271,1122350,172,881.3675,852.97,,2935.45,0.433,924,969.6,969.6,843,788,783.65,969.6,765,-9.1636,15.1307,-2.2149,8.7749,57.4097,3.1519,1.3212,-0.0701,3.2569,,3.983,3.268
NSE,EXPLEOSOL,INE201K01015,EQ,2026-09-21,883.15,881.95,10828,9558088.25,1243,881.3075,852.934,,45252.5,0.2393,926.9,971.15,971.15,842,787,782.5,971.15,763.35,-9.0614,15.694,-1.7357,8.9099,58.0905,3.4131,1.5404,0.2091,3.5426,,3.9811,3.2164
BSE,EXPLICITFIN,INE335G01019,X,2026-09-18,7.4,7.4,210,1554,3,7.624,,,222.4,0.9442,8,,,7.32,,,9.65,7.09,-23.3161,4.3724,-2.1164,,31.7073,1.612,0,-2.9381,,,,
BSE,EXPOEAPL,INE561D01025,XT,2026-09-21,92.33,93.26,1074,98393,25,92.5375,83.1992,,54593.7,0.0197,104.29,104.29,104.29,84.52,65.72,57.26,104.29,56,-11.468,64.875,8.7515,22.9264,42.6255,5.1956,2.967,-0.2242,10.9746,,17.1309,14.7392
BSE,EXXARO,INE0GFE01026,B,2026-09-21,6.24,6.24,17455,109857,62,6.462,6.3504,,252324.45,0.0692,7.47,7.47,7.47,5.71,5.71,5.71,8.06,5.71,-22.5806,9.282,2.2951,-5.0228,20,5.8837,5.0571,-3.4355,-1.7385,,4.1586,-1.9697
NSE,EXXARO,INE0GFE01026,EQ,2026-09-21,6.21,6.25,199375,1240511.5,390,6.4575,6.3392,,1130113.95,0.1764,7.42,7.42,7.42,6.02,5.99,5.99,8.18,5.99,-24.0831,3.6728,1.9704,-5.1908,17.1429,5.291,2.9173,-3.8328,-2.0381,,4.2878,-1.955
BSE,EY,INE750G01019,XT,2026-09-18,533.15,558,43,23293,9,602.3,664.197,,83.45,0.5153,717,761.25,,505.9,505.9,,837.9,505.9,-36.3707,5.3864,-25.8484,-25.47,17.7104,5.8024,10.5263,-11.481,-19.7301,,-14.7065,
BSE,FAALCON,INE0Q9W01015,MT,2026-09-21,40.01,39.17,8000,323480,4,40.937,39.4376,,11500,0.6957,45.96,45.96,45.96,36,27.75,27.75,45.96,27.75,-12.946,44.1802,6.6933,14.7076,50.2051,5.4826,2.175,-2.2645,1.4514,,4.1508,
BSE,FABCLEAN,INE0HSD01011,M,2026-09-21,507.85,477.65,28000,13865920,59,436.145,409.737,,21020,1.3321,515,515,515,375,360,360,515,360,-1.3883,41.0694,24.1687,32.9798,77.0617,5.7272,9.5745,16.4406,23.9454,,10.2643,2.6478
BSE,FABTECH,INE0HF201011,B,2026-09-21,147.85,148.15,1816,265215,50,147.56,149.023,,5514.95,0.3293,154.7,163,176.6,142.25,142.25,142.25,176.6,142,-16.2797,4.1197,0.681,-7.3331,49.6454,2.6402,4.1125,0.1965,-0.7871,,-0.5443,-2.6261
NSE,FABTECH,INE0HF201011,EQ,2026-09-21,147.23,147.93,50235,7390217.51,490,147.454,148.9084,,77740.95,0.6462,154.45,161.79,176.8,142.52,142.52,142.52,176.8,141.61,-16.7251,3.9686,0.2793,-7.9928,45.6036,2.5145,2.2238,-0.1519,-1.1271,,-0.5366,-2.6589
BSE,FACORALL,INE828G01013,X,2026-09-21,3.12,2.84,240244,740900,189,2.978,3.3048,,92617.45,2.5939,3.57,3.94,3.94,2.69,2.69,2.69,3.94,2.69,-20.8122,15.9851,-8.2353,-9.3023,51.3043,5.5861,5.4054,4.7683,-5.5919,,-13.7187,-5.3391
BSE,FACT,INE188A01015,B,2026-09-21,802.35,763.95,59341,47618388,2778,800.8825,813.911,,128731,0.461,919.7,919.7,919.7,739.95,739.95,739.95,1059.45,739.95,-24.2673,8.433,2.4582,-6.2511,43.2568,2.7317,7.4159,0.1832,-1.4204,,-2.0723,-4.3684
NSE,FACT,INE188A01015,EQ,2026-09-21,801.75,764.2,1321888,1061540088.35,59508,800.69,813.804,,2001254,0.6605,920,920,920,740.05,740.05,740.05,1058.6,740.05,-24.2632,8.3373,2.3554,-6.2884,42.7509,2.8812,7.567,0.1324,-1.4812,,-2.0838,-4.3776
BSE,FAIRCHEMOR,INE0DNW01011,T,2026-09-21,637.1,635.3,1211,770416,48,651.7675,700.205,,957.35,1.265,687,826.85,826.85,589,589,589,826.85,540,-22.9485,17.9815,-3.4624,-9.535,35.6285,4.1752,4.1915,-2.2504,-9.0124,,-12.1196,-0.0458
NSE,FAIRCHEMOR,INE0DNW01011,BE,2026-09-21,639.75,634,2822,1796993.9,439,649.505,702.499,,8478.35,0.3328,690,846.8,846.8,585.2,585.2,585.2,846.8,563.35,-24.4509,13.5617,-3.0608,-8.6724,36.5509,3.5494,1.4173,-1.5019,-8.9323,,-13.2281,-0.5656
BSE,FAMILYCARE,INE146N01016,X,2026-09-21,2.01,2,72955,145634,137,2.0335,2.3592,,103734.25,0.7033,2.22,3.14,3.14,1.92,1.86,1.86,3.75,1.86,-46.4,8.0645,-5.1887,-31.8644,45.283,5.0107,4.0816,-1.1556,-14.8016,,-17.5051,-14.0985
BSE,FAZE3Q,INE963C01033,B,2026-09-21,430.6,442.05,2229,950360,231,480.1075,516.858,,913.3,2.4406,523,610,629.95,420.95,420.95,420.95,655.45,420.95,-34.3047,2.2924,-13.1505,-26.8558,21.3157,3.9662,5.6064,-10.3118,-16.6889,,-9.4935,-7.8908
NSE,FAZE3Q,INE963C01033,EQ,2026-09-21,427.9,442.95,37779,16225932.45,1720,479.6725,516.713,,18870.55,2.002,507,615,629.55,420,420,420,650.05,420,-34.1743,1.881,-14.2313,-27.3699,22.8597,4.356,5.7143,-10.7933,-17.1881,,-9.5487,-7.87
BSE,FCL,INE045J01034,B,2026-09-21,55.79,57.09,874430,49491605,3871,52.9625,45.6412,,1643797.85,0.532,62.44,62.44,62.44,47.26,35.2,35.2,62.44,35.2,-10.6502,58.4943,17.5269,50.7023,60.1543,6.3465,5.1758,5.3387,22.236,,27.048,12.352
NSE,FCL,INE045J01034,EQ,2026-09-21,55.75,57.02,14444022,814879033.51,45425,52.945,45.6218,,24307138.05,0.5942,62.4,62.4,62.4,47.2,35.13,35.13,62.4,35.13,-10.6571,58.6963,17.5416,50.7164,60.1473,6.3229,5.2499,5.298,22.2004,,27.0487,12.3584
BSE,FCSSOFT,INE512B01022,B,2026-09-21,1.4,1.42,239027,334918,260,1.444,1.4854,,524215.9,0.456,1.55,1.71,1.71,1.38,1.38,1.38,1.86,1.38,-24.7312,1.4493,-6.0403,-6.0403,30,3.2653,2.1739,-3.0471,-5.7493,,-2.7937,-2.3919
NSE,FCSSOFT,INE512B01022,EQ,2026-09-21,1.4,1.41,1254958,1758090.8,1153,1.441,1.482,,2039849.6,0.6152,1.55,1.72,1.72,1.39,1.39,1.39,1.87,1.39,-25.1337,0.7194,-6.0403,-6.6667,27.7778,2.602,1.4388,-2.8452,-5.5331,,-2.5364,-2.5641
BSE,FDC,INE258B01022,B,2026-09-21,362.55,352.95,15510,5591959,520,345.6825,372.227,,6956.9,2.2294,365,434.45,442,329,329,329,442,329,-17.9751,10.1976,4.1212,-16.0764,73.4347,2.5799,3.7521,4.8795,-2.5998,,-8.1456,-6.5965
NSE,FDC,INE258B01022,EQ,2026-09-21,362.4,352.5,203702,73514884.6,8469,345.675,372.254,,158520.15,1.285,365.6,435,442,328.8,328.8,328.8,442,328.8,-18.009,10.219,3.9587,-16.1693,71.2121,2.9604,4.4124,4.8384,-2.6471,,-8.1629,-6.6216
BSE,FEDDERSHOL,INE417D01020,B,2026-09-21,61.83,52.97,2377650,146555652,6522,47.415,45.0824,,212958.3,11.1649,63.56,63.56,63.56,38.64,38.64,38.64,63.56,34,-2.7218,81.8529,53.7295,40.2041,98.9149,3.8435,17.9221,30.4018,37.1489,,13.1258,7.4491
NSE,FEDDERSHOL,INE417D01020,EQ,2026-09-21,61.49,52.9,35766255,2162330740.33,113181,47.3605,45.0722,,3608786.75,9.9109,63.48,63.48,63.48,39.04,39,39,63.48,33.52,-3.1348,83.4427,52.7322,39.2752,99.3537,3.622,17.5556,29.8339,36.4256,,12.9406,7.3935
BSE,FEDERALBNK,INE171A01029,A,2026-09-21,332,332.8,546375,181391164,3831,343.7125,348.866,,252691.55,2.1622,361.35,364.95,364.95,325.5,323.45,322.25,364.95,295.7,-9.0286,12.276,-7.7778,0.6213,26.257,1.9363,1.9166,-3.4076,-4.8345,,-3.6835,2.171
NSE,FEDERALBNK,INE171A01029,EQ,2026-09-21,332,332.75,4137418,1370797432.15,41894,344.495,349.372,,5677236,0.7288,361.25,371.7,371.7,325.4,323.4,322.15,371.7,295.65,-10.6807,12.2949,-8.0332,0.6518,19.8044,2.0278,1.9921,-3.627,-4.9724,,-3.5946,2.2653
BSE,FEDFINA,INE007N01010,B,2026-09-21,151,155.25,22443,3442692,471,157.48,155.055,,47346.35,0.474,168.95,174.6,174.6,148.6,147.5,144,174.6,144,-13.5166,4.8611,-3.7604,-5.24,41.2678,3.6637,4.3667,-4.1148,-2.6152,,3.764,0.9374
NSE,FEDFINA,INE007N01010,EQ,2026-09-21,151.74,155.25,710264,109054201.31,10389,157.5585,155.101,,801877.75,0.8858,169,174.4,174.4,148.41,147.4,144.33,174.4,144.33,-12.9931,5.1341,-3.2517,-4.7697,42.5353,3.6369,4.1072,-3.6929,-2.167,,3.7532,0.9568
BSE,FEL,INE623B01027,Z,2026-09-21,0.49,0.49,1286,630,6,0.49,0.49,,3415.65,0.3765,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0,0,0,0,50,0,0,-0,0,,0,0
BSE,FERMENTA,INE225B01021,B,2026-09-21,474.3,475.75,7769,3658205,362,485.17,476.865,,10267.75,0.7566,539,579.65,579.65,449.2,391,341.2,579.65,312.25,-18.1748,51.8975,-0.8156,15.2192,40.9394,4.795,3.3225,-2.2405,-0.5379,,-0.5881,12.2764
NSE,FERMENTA,INE225B01021,EQ,2026-09-21,474.25,474.15,50477,23767563.1,3481,484.975,476.732,,91220.35,0.5534,537.75,580.45,580.45,450,388.55,336.8,580.45,312.15,-18.2961,51.9302,-0.8571,15.1651,40.7712,4.9431,3.8041,-2.2115,-0.5206,,-0.6331,12.2565
BSE,FERVENTSYN,INE258M01011,X,2026-09-21,14.6,14.5,49,722,6,15.0465,15.3128,,2225.5,0.022,16.5,17.48,17.48,14,13.05,13.05,17.48,13.05,-16.476,11.8774,-8.807,-5.0715,45.202,5.5773,6.069,-2.9675,-4.6549,,-2.769,1.2176
BSE,FFPL,INE617C01027,Z,2026-09-21,6.01,5.73,1000,6010,3,5.3285,,,1033.75,0.9674,6.01,,,4.93,,,6.1,4.19,-1.4754,43.4368,6.9395,,63.75,4.445,0,12.7897,,,,
BSE,FGP,INE512A01016,XT,2026-09-21,10.89,11.46,6401,70392,14,13.0065,12.0388,,6603.25,0.9694,15,15,15,10.89,10.16,10.16,15,10.16,-27.4,7.185,-12.88,-6.8435,35.1752,7.7922,5.2342,-16.2726,-9.5425,,11.932,4.4636
BSE,FIBERWEB,INE296C01020,B,2026-09-21,26.9,26.05,252,6597,48,26.374,28.3032,,2614.55,0.0964,28.5,32.98,32.98,24.25,24.25,24.25,32.98,24.25,-18.4354,10.9278,2.9862,-13.2258,52.322,5.162,4.1828,1.9944,-4.9577,,-8.5855,-5.2365
NSE,FIBERWEB,INE296C01020,EQ,2026-09-21,26.27,26.1,8360,217525.14,141,26.2465,28.2274,,17796.6,0.4698,27.98,32.5,32.5,25.07,25.07,25.07,32.5,25.07,-19.1692,4.7866,1.4677,-14.9838,49.3031,4.7692,5.2405,0.0895,-6.9344,,-8.7903,-5.3356
BSE,FIEMIND,INE737H01014,B,2026-09-21,1900.85,1938.45,3233,6165527,541,2031.48,2223.954,,3095.8,1.0443,2248.25,2668.8,2668.8,1890.4,1890.4,1890.4,2668.8,1890.4,-28.7751,0.5528,-13.5171,-15.4821,34.6953,3.0077,2.8989,-6.4303,-14.5284,,-14.6446,-4.0888
NSE,FIEMIND,INE737H01014,EQ,2026-09-21,1901.1,1937.3,53900,102704874,7609,2031.07,2223.798,,65994.35,0.8167,2217.5,2674.8,2674.8,1890.1,1890.1,1890.1,2674.8,1890.1,-28.9255,0.582,-13.5392,-15.5029,34.9922,3.0107,3.1162,-6.3991,-14.5111,,-14.6615,-4.0995
BSE,FIL,INE1W3Q01011,M,2026-09-21,218.95,206.95,4200,919560,6,201.5725,206.633,,5520,0.7609,230,230,,178,178,,230,178,-4.8043,23.0056,4.2619,2.337,59.5224,6.3061,9.0047,8.621,5.9608,,-4.9545,
BSE,FILATEX,INE816B01035,B,2026-09-21,101.73,94,911382,91357714,4949,81.1785,78.4424,,282159.1,3.23,102.96,102.96,102.96,70.79,60.54,51.38,102.96,47.7,-1.1946,113.2704,22.4925,63.7637,79.43,5.6606,10.9363,25.3164,29.6875,,1.8104,15.5158
NSE,FILATEX,INE816B01035,EQ,2026-09-21,102.2,93.83,13909256,1397928560.42,81994,81.173,78.3982,,5642142.4,2.4652,103,103,103,70.74,60.51,51.4,103,47.52,-0.7767,115.0673,23.0436,64.1767,79.9734,5.6696,10.86,25.9039,30.3601,,1.8456,15.5075
BSE,FILATFASH,INE185E01021,B,2026-09-21,0.19,0.19,276800,52592,130,0.19,0.1902,,1173855.7,0.2358,0.2,0.2,0.2,0.19,0.19,0.19,0.22,0.19,-13.6364,0,0,-5,50,0,0,0,-0.1052,,0,-2.1605
NSE,FILATFASH,INE185E01021,EQ,2026-09-21,0.17,0.17,23267733,4144539.23,2242,0.179,0.1806,,20904754.95,1.113,0.19,0.2,0.2,0.17,0.17,0.17,0.22,0.17,-22.7273,0,-5.5556,-10.5263,0,7.1429,5.8824,-5.0279,-5.8693,,-0.5556,-2.9032
BSE,FILME,INE600B01033,X,2026-09-21,1.45,1.39,61481,89147,19,1.1985,1.4264,,263239.4,0.2336,1.45,2.1,2.31,1.04,1.04,1.04,2.35,1.04,-38.2979,39.4231,13.2812,-31.6038,78.6885,5.2709,0,20.9846,1.6545,,-13.4969,-21.2977
BSE,FILTRA,INE541R01019,M,2026-09-15,62,67.5,4000,256000,2,58.9125,,,8400,0.4762,71.99,,,50.01,,,71.99,42,-13.8769,47.619,8.7719,,55.5127,12.6912,6.4516,5.2408,,,,
BSE,FILTRON,INE589N01017,X,2026-09-21,72,72.37,1411,100718,8,75.3395,72.0278,,737.8,1.9124,78.99,79.63,,70.95,58.93,,88.16,58.93,-18.3303,22.1789,-6.4935,-7.8459,29.9556,2.2827,1.4225,-4.4326,-0.0386,,8.0787,
BSE,FINCABLES,INE235A01022,A,2026-09-21,1399.5,1410.9,26662,37550293,1410,1311.95,1179.184,,86581.25,0.3079,1498.35,1498.35,1498.35,1188,957.5,957.5,1498.35,957.5,-6.5973,46.1619,11.001,32.6855,63.5491,5.2774,1.9785,6.6733,18.6838,,16.5458,7.4251
NSE,FINCABLES,INE235A01022,EQ,2026-09-21,1399.7,1411.2,398902,561335682.9,26433,1312.045,1179.545,,1228194.95,0.3248,1498,1498,1498,1186.5,956.2,956.2,1498,956.2,-6.5621,46.3815,11.0432,32.7359,63.5395,5.3552,2.1434,6.6808,18.6644,,16.4764,7.4199
BSE,FINELINE,INE087E01011,X,2026-09-21,61.82,62.88,947,59393,26,65.444,67.074,,2598.05,0.3645,70.9,75.22,75.99,59.8,58.96,57.55,75.99,48.22,-18.6472,28.2041,-5.0821,-0.3867,36.0685,6.3537,7.8595,-5.5376,-7.8331,,-3.6256,4.1849
BSE,FINEORG,INE686Y01026,A,2026-09-21,5147.5,5204.9,856,4399518,218,5188.87,5072.718,,1524.55,0.5615,5387.15,5387.15,5405,5046.45,4675.05,4675.05,5405,4525.65,-4.7641,13.7406,-0.0941,2.9551,37.8029,1.9413,1.3174,-0.7973,1.4742,,3.495,0.6851
NSE,FINEORG,INE686Y01026,EQ,2026-09-21,5149.5,5199,15057,77519749,4799,5192.52,5075.906,,24116.05,0.6244,5380,5387.5,5407,5037.5,4692,4692,5407,4603,-4.7623,11.8727,-0.2016,3.0003,36.0067,2.1417,1.4439,-0.8285,1.4499,,3.4904,0.6759
BSE,FINKURVE,INE734I01027,B,2026-09-21,71.47,73.22,935,67109,41,73.0495,67.8816,,15487.9,0.0604,83.06,83.15,83.15,64.69,58.5,58.5,83.15,58.5,-14.0469,22.1709,-7.1818,10.1402,47.9962,6.2953,2.6445,-2.1622,5.2863,,12.5232,3.5352
NSE,FINKURVE,INE734I01027,EQ,2026-09-21,71.05,73.1,17519,1256492.84,392,72.7925,67.7586,,198489.05,0.0883,83.1,83.1,83.1,64.62,57.55,57.55,83.1,57.55,-14.5006,23.4579,-6.9051,8.9557,47.8083,7.6968,4.9858,-2.3938,4.8575,,12.1939,3.4681
BSE,FINOPB,INE02NC01014,B,2026-09-21,135,135.85,14605,1971616,227,139.95,152.811,,14365.8,1.0167,150.85,189.75,189.75,133,133,130.6,189.75,126.95,-28.8538,6.3411,-7.4709,-0.3322,38.0208,3.6693,4.5166,-3.537,-11.6556,,-11.0468,-0.5603
NSE,FINOPB,INE02NC01014,EQ,2026-09-21,134.82,135.48,108299,14635187.27,1687,139.814,152.6134,,226118.4,0.4789,151.82,189.47,189.47,131.83,131.83,130.21,189.47,127.01,-28.8436,6.1491,-7.6132,-0.4284,38.7017,3.8326,1.6307,-3.5719,-11.6591,,-11.0601,-0.6003
BSE,FINPIPE,INE183A01024,A,2026-09-21,152.2,154.55,33599,5129128,416,157.24,160.98,,48111.85,0.6984,166.7,171.95,179.8,148.1,148.1,148.1,186.25,148.1,-18.2819,2.7684,-5.1122,-10.0739,36.9266,2.485,2.0395,-3.2053,-5.4541,,-3.292,-4.0495
NSE,FINPIPE,INE183A01024,EQ,2026-09-21,152.16,154.63,224529,34294276.59,8669,157.255,160.9906,,458283.05,0.4899,166.5,172,179.69,148.05,148.05,148.05,186.6,148.05,-18.4566,2.7761,-5.1608,-10.1983,37.3521,2.5255,2.1517,-3.24,-5.4852,,-3.2914,-4.0392
BSE,FIRSTCRY,INE02RE01045,A,2026-09-21,170.4,172.15,97696,16717043,954,178.075,197.511,,512582.55,0.1906,198.4,222.45,237.85,161.6,161.6,161.6,237.85,161.6,-28.3582,5.4455,-13.2162,-19.6037,36.7299,4.5293,1.944,-4.31,-13.7263,,-15.2488,-7.5232
NSE,FIRSTCRY,INE02RE01045,EQ,2026-09-21,170.43,172.15,961798,164476595.44,12865,178.031,197.5034,,5018250.7,0.1917,198.5,222.5,237.95,163.37,163.37,163.37,237.95,163.37,-28.3757,4.3215,-13.1921,-19.7032,35.6904,4.3214,2.0879,-4.2695,-13.7078,,-15.2627,-7.5337
BSE,FIRSTFIN,INE683B01047,XT,2026-09-21,10.82,10.31,4084,44188,18,7.948,7.3158,,13088.15,0.312,10.82,10.82,10.82,6.07,6.07,6.07,10.82,6.07,0,78.2537,66.2058,40.3372,93.5622,4.8125,0,36.1349,47.8991,,16.977,-2.9889
BSE,FISCHER,INE771F01041,B,2026-09-21,32.87,33.2,208025,7062322,1248,35.3885,37.1538,,51219.05,4.0615,38.91,40.98,42.44,31,31,31,42.44,31,-22.5495,6.0323,-13.3632,-15.1523,37.5378,5.9868,7.362,-7.1167,-11.5299,,-6.9801,-1.9756
NSE,FISCHER,INE771F01041,EQ,2026-09-21,32.87,33.15,1545886,51595093.19,7048,35.3305,37.1462,,591030.2,2.6156,38.5,41,42.37,32.5,32.5,32.5,42.37,31.05,-22.4215,5.8615,-13.8175,-14.9987,37.7615,5.1762,10.5846,-6.9642,-11.5118,,-7.2873,-2.0334
BSE,FIVESTAR,INE128S01021,A,2026-09-21,524.85,539.45,26667,14025165,2014,529.69,539.554,,160044.7,0.1666,560.6,576.75,576.75,489.55,489.55,480.45,576.75,415.1,-8.9987,26.4394,0.6906,-3.8296,46.1929,3.6235,3.4104,-0.9137,-2.7252,,-2.7543,1.4003
NSE,FIVESTAR,INE128S01021,EQ,2026-09-21,524.95,538.45,764807,400766311.35,36819,529.705,539.669,,678038.5,1.128,558,575.6,575.6,489.5,489.5,481.05,575.6,415.35,-8.7995,26.3874,0.7678,-3.9257,46.1303,3.5772,3.5184,-0.8977,-2.7274,,-2.7774,1.3876
BSE,FLAIR,INE00Y201027,B,2026-09-21,239.4,234.85,6566,1546704,104,242.635,249.273,,11308.05,0.5806,254.35,270,274,228.65,228.65,228.65,291.95,228.65,-17.9997,4.7015,-3.662,-8.1174,39.7436,2.7942,2.129,-1.3333,-3.9607,,-4.0039,-3.9066
NSE,FLAIR,INE00Y201027,EQ,2026-09-21,238.8,235.23,45167,10700601.91,1658,242.7115,249.2226,,87841.9,0.5142,252.8,269.9,274.15,228,228,228,291.5,228,-18.0789,4.7368,-4.0193,-8.2068,36.0363,3.2104,2.9601,-1.6116,-4.182,,-3.9442,-3.8779
BSE,FLEXFO,INE954B01018,X,2026-09-21,44.3,46.59,28834,1297987,74,46.371,44.9848,,5564.95,5.1814,49.85,49.85,51.5,44.15,37.15,37.15,52.4,37.13,-15.458,19.3105,-1.5556,2.5938,40.1274,6.348,6.2288,-4.4662,-1.5223,,3.1716,1.2533
BSE,FLEXITUFF,INE060J01017,T,2026-09-21,2.64,2.59,15820,41764,8,2.434,3.4392,,10655.45,1.4847,2.8,5.2,6.06,2,2,2,8.19,2,-67.7656,32,-5.7143,-49.4253,51.7241,5.0325,0,8.4634,-23.238,,-33.7957,-30.2478
